product_name;price;product_vat_rate;product_msr;product_characteristics;okpd2_code;okpd2_name;inn;country_code
Коляски инвалидные, кроме частей и принадлежностей;97500.00000000000;Без НДС;Штука;"";30.92.20.000;Коляски инвалидные, кроме частей и принадлежностей;cb70a7ee57ba9b63bdf529eeb4528cbf;156
Общий белок ИВД, набор, спектрофотометрический анализ;472.00000000000;Без НДС;Набор;Назначение: Для анализаторов открытого типа и ручной постановки;21.20.23.110;Реагенты диагностические;9136a840dc847dee64b37db60f6a22a2;643
обувь демисезонная для мальчика;1526.71000000000;Без НДС;Пара (2 шт.);Размер (штихмассовый): 43 || Половой признак: Мужская || Материал верха: Искусственная кожа || По высоте заготовки верха: Полуботинки;15.20.13.150;Обувь весенне-осенняя;6efecbe1ef2846f5316e68c84b977f58;643
Зажим для бумаг классической формы 41 мм, черные, 10 шт/упак;118.00000000000;Без НДС;Упаковка;Цвет: Черный || Количество скрепляемых листов, max: больше меньше или равно 200;25.99.23.000;Детали для скоросшивателей или папок, канцелярские зажимы и аналогичные канцелярские изделия и скобы в виде полос из недрагоценных металлов;f83d6727c9c5edd4f8d059474d16a246;156
Гель универсальный для ультразвуковых, электрофизиологических исследований и терапии Ультрагель высокой вязкости (массой 0,25 кг),;90.15000000000;10%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;77519ea1a38eef53e2760b6c59d867d9;643
блузка школьная;526.20000000000;Без НДС;Штука;"";14.14.23.110;Блузки женские или для девочек из текстильных материалов, кроме трикотажных или вязаных;71daeef62f141b2c14ae6091f88c9588;643
Ручка канцелярская;200.00000000000;Без НДС;Штука;Вид: Гелевая || Возможность замены пишущего стержня: Да || Цвет чернил: Черный || Ручка автоматическая: Нет;32.99.12.110;Ручки шариковые;1182264891c306527ddfdfb5c541a3c0;643
Набор для быстрого прототипирования электронных устройств на основе микроконтроллерной платформы со встроенным интерпретатором;16990.00000000000;20%;Штука;"";32.99.53.130;Приборы, аппаратура и устройства учебные демонстрационные;fc8ec313e68e4a07425c386de14a006d;643
Игла Improvacuter двусторонняя, розовая, 18G*1 1\2;5.93000000000;Без НДС;Штука;"";32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;efa46d047ff14e19e94082d2064b9363;156
Радиатор медный 3-х рядный;15812.40000000000;20%;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;0c19631c18c3ee11d42d2fafffdcc969;643
Сахар белый свекловичный в твердом состоянии без вкусоароматических или красящих добавок;92.00000000000;Без НДС;Килограмм;Остаточный срок годности (хранения) Товара на момент поставки не менее 6 месяцев: Да || Вид сахара белого: Кристаллический;10.81.12.110;Сахар белый свекловичный в твердом состоянии без вкусоароматических или красящих добавок;d1e1644f89c8426cd7d53f4a92d59347;643
водонагреватель электрический (100л);12500.00000000000;Без НДС;Штука;"";27.51.25.110;Водонагреватели проточные и накопительные электрические;a5df59f75275d16a1d16ff8421ae7ff0;643
История России. 8 класс. Конец XVII-XVIII века. Учебник;462.00000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Трубка насоса (уп. по 10 шт.)  4.329,78;4329.78000000000;20%;Упаковка;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;660f8e5e224ea5a42e7785677ec33040;276
Воронка ушная одноразовая стерильная №2 (в транспорт. уп. 900 шт.)     7,96;7.96000000000;20%;Штука;"";22.19.71.190;Изделия из резины, кроме твердой резины (эбонита), гигиенические или фармацевтические прочие;660f8e5e224ea5a42e7785677ec33040;643
Бинты компрессионные поддерживающие и фиксирующие эластичные Розидал К 4см х 5м   519,84;519.84000000000;10%;Штука;"";21.20.24.133;Бинты эластичные медицинские;660f8e5e224ea5a42e7785677ec33040;276
Математика. 4 класс. Учебник. В 2 ч. Часть 2  Моро М. И., Бантова М. А., Бельтюкова Г. В. и др.;507.65000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Литературное чтение. 4 класс. Учебник. В 2 ч. Часть 1  Климанова Л. Ф., Горецкий В.Г., Голованова М.В. и др.;536.25000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Основы безопасности жизнедеятельности. 8 класс. Учебник  Хренников Б. О., Гололобов Н. В., Льняная Л. И., Маслов М. В./ под ред. С. Н. Егорова;584.65000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Ремкомплект насоса водяного МТЗ н/о (Страна происхождения : Россия);1178.56000000000;20%;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;5e4f0891e4dcbcec609080a44571dffb;643
Бязь хлопчатобумажная черного цвета поверхностная плотность 138г/м2,  ширина 150см.;135.00000000000;20%;Погонный метр;"";13.20.20.115;Ткани хлопчатобумажные одежные;b9eb99ff57bc69c7d48128e820c54233;643
Нитки швейные,  армированные 45ЛЛ (намотка 2500 м), зеленого цвета;110.00000000000;20%;Бобина;"";13.10.85.112;Нитки швейные синтетические армированные с полиэфирной оплеткой;b9eb99ff57bc69c7d48128e820c54233;643
Бензин автомобильный АИ-92 экологического класса не ниже К5 (розничная реализация);55.47000000000;20%;Литр кубический дециметр;Экологический класс: Не ниже К5;19.20.21.125;Бензин автомобильный с октановым числом более 92, но не более 95 по исследовательскому методу экологического класса К5;985a05773102f425c058e561b06ab704;643
Крупа гречневая;105.00000000000;Без НДС;Килограмм;Вид крупы: Ядрица быстроразваривающаяся (пропаренная) || Сорт, не ниже: Первый;10.61.32.113;Крупа гречневая;1726078a69d6305608ce07e7960f4dec;643
Батон нарезной;59.16000000000;0%;Килограмм;Вид сырья: Пшеничная мука;10.71.11.120;Булочные изделия недлительного хранения;c5bf53d7bc58daea975b608548bcda43;643
Степлер;52.04000000000;20%;Штука;Тип скрепления: Закрытый || Размеры скоб: №10 || Тип: Настольный || Степлер электрический: Нет;25.99.22.130;Подставки для печатей и аналогичное офисное и канцелярское оборудование металлическое, кроме офисной мебели;c79d982c2e8b5cf594872a76957eff76;156
Контейнер для сбора проб неспециализированный ИВД, без добавок, нестерильный 100 мл;4.92000000000;10%;Штука;"";22.22.14.000;Бутыли, бутылки, флаконы и аналогичные изделия из пластмасс;b13bbf20e05a40a00831cd19cfadfc4b;643
Творог;272.83000000000;Без НДС;Килограмм;Способ производства: Прессование || Вид молочного сырья: Смесь || Массовая доля жира, max, %: ≤ 9 || Массовая доля жира, min, %: ≥ 9;10.51.40.300;Творог;5ef58b84d22e9ade91260eeae1dd7498;643
Консервы овощные икра кабачковая;113.66000000000;20%;Килограмм;"";10.39.17.119;Пюре и пасты овощные прочие;098a06e56d320373c4a955c9706a03d0;643
Лист лавровый сушеный;476.94000000000;20%;Килограмм;"";10.84.23.164;Лист лавровый обработанный;098a06e56d320373c4a955c9706a03d0;643
Комплект реагентов Юни-Гем для анализа форменных элементов крови и гемоглобина на различных гематологических анализаторах по ТУ 9398-247-45399867-2006 (Лизирующий раствор);4850.00000000000;Без НДС;Упаковка;Тип реагента: Лизирующий раствор || Назначение: Для гематологических анализаторов открытого типа;21.20.23.110;Реагенты диагностические;8a702b82125cb874f45c4a317a1b302d;643
Молоко сгущенное (концентрированное) с сахаром;213.25000000000;Без НДС;Килограмм;"";10.51.51.113;Молоко сгущенное (концентрированное) с сахаром;682d647377f2891d48cbe58e76aa106f;643
18. «Бонадерм-гель Актив»;1800.40000000000;0%;Литр кубический дециметр;"";20.20.14.000;Средства дезинфекционные;81d0c08a47fc95fc8f5bcd803f18539f;643
03. «Клиндезин Окси»;2664.35000000000;0%;Литр кубический дециметр;"";20.20.14.000;Средства дезинфекционные;81d0c08a47fc95fc8f5bcd803f18539f;840
Сок из фруктов и (или) овощей;43.40000000000;Без НДС;Литр кубический дециметр;Сок с мякотью: Да || Фасовка: Фасовка: стеклянная банка (объем – не более 3-х литров), при необходимости фасовка - тетрапак (объем не более 1 литра) для возможности кратности поставок. || Вид сока по способу обработки: Стерилизованный || Вид сока по технологии производства: Восстановленный || Вид сока: Фруктовый;10.32.1;Соки из фруктов и овощей;016b6424c1fc8c5bc3d62d4fcde307ae;643
Инструменты и приспособления стоматологические прочие;4125.82000000000;Без НДС;Упаковка;"";32.50.11.190;Инструменты и приспособления стоматологические прочие;c8620b7a3f21be3dc25b768060bfdb14;276
Простыни из хлопчатобумажных тканей;348.33000000000;Без НДС;Штука;характеристика товара: Бязь набивная, хлопок 100%. Обработка края швом в подгибку с закрытым срезом. Изделие цельнокроеное.;13.92.12.111;Простыни из хлопчатобумажных тканей;eb220da921ccf8060f6427f206d7344c;643
Рыба свежемороженая минтай;135.97000000000;Без НДС;Килограмм;Вид разделки: Потрошеная обезглавленная || Сорт рыбы, не ниже: Первый || Вид рыбы: Минтай;10.20.13.120;Рыба морская мороженая;db9e8e2ee917dabcd74283bdb2634c64;643
Бахилы высокие медицинские с завязками из спанбонда;32.00000000000;Без НДС;Пара (2 шт.);"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;47d953be1f80e10d5cb1d4f0280801f3;643
шрус в сборе правый;4830.00000000000;Без НДС;Штука;"";29.32.30.240;Передачи карданные, валы приводные, шарниры неравных и равных угловых скоростей;ada8e165ec9a79842028a375c085612c;643
Реагент очищающий;9200.00000000000;20%;Набор;"";21.20.23.111;Препараты диагностические;c3b90eaff4de45d7dcbbbcdbb6baef0e;156
Зефир;170.00000000000;20%;Килограмм;Наличие начинки: Нет || Зефир глазированный: Нет;10.82.23.210;Зефир;8dd1240f2d5eaaa992d4bc9717e199ff;643
Чеснок свежий;340.00000000000;20%;Килограмм;Вид чеснока по технологической подготовке: Неподсушенный || Товарный сорт: Первый;01.13.42.000;Чеснок;8dd1240f2d5eaaa992d4bc9717e199ff;643
Мука пшеничная;38.00000000000;20%;Килограмм;Вид муки: Хлебопекарная || Сорт пшеничной хлебопекарной муки, не ниже: Высший;10.61.21.110;Мука пшеничная;8dd1240f2d5eaaa992d4bc9717e199ff;643
Изделия макаронные;70.00000000000;20%;Килограмм;Сорт макаронных изделий из пшеничной муки: Высший || Вид сырья: Пшеничная мука || Группа макаронных изделий из пшеничной муки: А || Вид изделия макаронного: Изделие макаронное фигурное || Изделие быстрого приготовления: Нет || Изделие яичное: Да;10.73.11;Изделия макаронные и аналогичные мучные изделия;8dd1240f2d5eaaa992d4bc9717e199ff;643
Крупа овсяная;67.00000000000;10%;Килограмм;"";10.61.32.111;Крупа овсяная;9c450bb434d1dae5b4d011891c15d8a7;643
Амиго (фл. 1 л. ), Дезифицирующее средство, Россия;680.00000000000;0%;Флакон;"";20.20.14.000;Средства дезинфекционные;82c3285fc6119820207027b595dc6dac;643
Сальваниос pH7 (фл. 5л.) Дезифицирующее средство, Франция;9350.00000000000;0%;Штука;"";20.20.14.000;Средства дезинфекционные;82c3285fc6119820207027b595dc6dac;250
Крупа гречневая;97.52000000000;Без НДС;Килограмм;Сорт, не ниже: Высший || Вид крупы: Ядрица быстроразваривающаяся (пропаренная);10.61.32.113;Крупа гречневая;e2e57bed6aed7b074f3b2262f04ecbd2;643
Салфетка для очищения кожи, стерильная;0.91000000000;Без НДС;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;58b48648e7b24bca6c69f7d975fc5821;643
Шапочка хирургическая, одноразового использования, нестерильная;19.42000000000;10%;Штука;"";14.12.30.190;Одежда производственная и профессиональная прочая, не включенная в другие группировки;a13b2499081b667555a96362070ba43d;643
Морковь столовая;45.24000000000;Без НДС;Килограмм;"";01.13.41.110;Морковь столовая;ceabc497ecc4cc43d3da55afebe51ff2;643
Яблоки;100.01000000000;Без НДС;Килограмм;"";01.24.10.000;Яблоки;ceabc497ecc4cc43d3da55afebe51ff2;643
Индикатор химический/физический для контроля стерилизации;1.40000000000;0%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;780a700857d42e191c518dd0c847c3da;643
Компьютерная розетка тип 1;460.00000000000;Без НДС;Штука;"";32.99.59.000;Изделия различные прочие, не включенные в другие группировки;6812e6f2da9171761610c6d2277c5104;156
Удлинитель патч-корда;380.00000000000;Без НДС;Штука;"";32.99.59.000;Изделия различные прочие, не включенные в другие группировки;6812e6f2da9171761610c6d2277c5104;156
Узел закрепления изображения;5000.00000000000;Без НДС;Штука;"";32.99.59.000;Изделия различные прочие, не включенные в другие группировки;6812e6f2da9171761610c6d2277c5104;156
Дополнительный лоток тип 1;5000.00000000000;Без НДС;Штука;"";32.99.59.000;Изделия различные прочие, не включенные в другие группировки;6812e6f2da9171761610c6d2277c5104;156
Сапоги кожаные утепленные;1815.44000000000;Без НДС;Пара (2 шт.);"";14.12.30.190;Одежда производственная и профессиональная прочая, не включенная в другие группировки;d9f9961a5e0dc2651672be913ff82b62;643
Шприц инсулиновый/неубираемая игла, U-100, 1 мл 0,33 х 12,0 (29G);5.34000000000;10%;Штука;"";32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;993e231738bdd5ecfa5001808e383d74;156
Мясо сельскохозяйственной птицы замороженное, в том числе для детского питания;204.71000000000;10%;Килограмм;Сорт: Первый || Вид мяса по способу разделки: Тушка || Для детского питания: Да || Наименование мяса птицы: Куры;10.12.20;Мясо сельскохозяйственной птицы замороженное, в том числе для детского питания;fca4590ad6b9cb9f065f1288353cc5eb;643
Краска штемпельная;23.88000000000;Без НДС;Штука;Цвет краски: Фиолетовый;20.59.30.190;Чернила прочие;6e2a73b989cbb5759acc0637f3cf8258;643
Папка картонная;6.06000000000;Без НДС;Штука;Наличие надписи Дело №:: Да || Плотность материала, г/м2:: ≥ 260 || Тип: Папка-скоросшиватель || Формат: A4;17.23.13.193;Папки и обложки из бумаги или картона;6e2a73b989cbb5759acc0637f3cf8258;643
Онлайн-курс «Знай больше с Робобориком!» (младший дошкольный возраст) 1 лицензия на ОО без ограничений по количеству педагогов, детей на 1 год;6000.00000000000;0%;Штука;"";58.29.50.000;Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение;814d024ba929c13ec656194b049f77de;643
Огурцы;176.17000000000;10%;Килограмм;Товарный сорт: Высший || Тип огурцов по размеру плода: Среднеплодные;01.13.32.000;Огурцы;4cee1c20aba8d63e96d010c34f734cbb;643
Папка картонная;103.40000000000;Без НДС;Штука;Формат: A4 || Материал:: Картон с покрытием бумвинил || Тип: Папка архивная || Способ фиксации: Завязка;17.23.13.193;Папки и обложки из бумаги или картона;a7c9f2bb4458ab894008466ea44d47eb;643
Планинг;94.40000000000;Без НДС;Штука;Размер (Длина*Ширина), Миллиметр:: не менее 280*100 || Вид планинга: Датированный || Год:: 2022;17.23.13.191;Блокноты, записные книжки и книги для записей;a7c9f2bb4458ab894008466ea44d47eb;643
Раствор сtНb калибровочный (ctHb Сalibration solution);10798.84000000000;10%;Упаковка;"";20.59.52.199;Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки;9c600c623475712823d1dab09b8bdd1c;208
Амоксициллин диски для тестирования на чувствительность ИВД;300.00000000000;Без НДС;Штука;"";21.20.23.110;Реагенты диагностические;e8fb8b9ff9be5b6097491a1a94299e49;643
Ножницы канцелярские;55.66000000000;20%;Штука;Дополнительные характеристики: согласно контракта || Тип лезвия: Остроконечное || Вид лезвия: Прямое;25.71.11.120;Ножницы;c79d982c2e8b5cf594872a76957eff76;156
полотно холстопрошивочное;1238.73000000000;20%;Штука;Вид материала: Полотно холстопрошивное || Назначение: Для мытья пола || Тряпка в рулоне: Да;13.92.29.110;Тряпки для мытья полов, посуды, удаления пыли;ee18872c32591901fb10d067a5a0181e;643
Газ горючий природный (газ естественный);7.65681800000;20%;Кубический метр;Назначение: Промышленное и коммунально-бытовое;06.20.10.110;Газ горючий природный (газ естественный);b81ceb2f680583f944c97aa58eab6e77;643
Колесо;3630.10000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Прокладка выпускн.коллектора;825.10000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Втулка крепления лыжи;1485.10000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
08. Труба;218.90000000000;20%;Штука;"";22.23.19.000;Изделия пластмассовые строительные, не включенные в другие группировки;78ff39904b6479d06123f394621bbe00;643
Ролик;3300.00000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Ролик;4603.50000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Рулевой наконечник;1815.30000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Рулевой наконечник;1815.00000000000;Без НДС;Штука;"";29.32.30.390;Части и принадлежности для автотранспортных средств прочие, не включенные в другие группировки;cec340ae15509f3dab56d559ab39d710;156
Цемент пломбировочный силикатный Силицин Плюс Полимер- Стоматология Российская Федерация;289.43000000000;10%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;a13b2499081b667555a96362070ba43d;643
Комплект стоматологического модифицированного полиалкенатного материала ПОЛИАКРИЛИН TehnoDent Российская Федерация;597.99000000000;10%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;a13b2499081b667555a96362070ba43d;643
Субпродукты пищевые крупного рогатого скота замороженные;250.00000000000;Без НДС;Килограмм;Общие требования: Соответствие: Технический регламент Таможенного союза «О безопасности пищевой продукции» от 09.12.2011 ТР ТС 021/2011, Технический регламент Таможенного союза «О безопасности мяса и мясной продукции» от 09.10.2013 ТР ТС 034/2013.		Товар по показателям качества и безопасности должен соответствовать требованиям ГОСТ 32244-2013 «Субпродукты мясные обработанные. Технические условия» или других технических документов с показателями качества и безопасности, не ниже указанных для данного товара || Вид субпродукта: Печень || Упаковка: Транспортная упаковка и упаковочные материалы должны быть чистыми, сухими, без постороннего запаха. Соответствие: Технический регламент Таможенного союза «О безопасности упаковки» от 16.08.2011 ТР ТС 005/2011. Замороженную печень упаковывают в пленки или пакеты целыми изделиями при поштучном замораживании или в виде блоков || Тип печени: Говяжья || Маркировка: Соответствие: Технический регламент Таможенного союза «Пищевая продукция в части ее маркировки» от 09.12.2011 ТР ТС 022/2011;10.11.31.140;Субпродукты пищевые крупного рогатого скота замороженные;bdaf6a64b0e9d57beccc8d705d5ba249;643
Полуфабрикаты мясные для детского питания Тефтели;222.00000000000;Без НДС;Килограмм;"";10.86.10.641;Полуфабрикаты мясные для детского питания;cf2badd33a180bcdd8a5df82fa4fcc94;643
Реагенты для ПЦР-анализа в режиме реального времени к анализаторам Cobas TaqMan48/ Cobas TaqMan: 3. Реагент промывочный (cobas TaqScreen Wash Reagent) (вид 109890);33142.64000000000;10%;Упаковка;"";21.20.23.111;Препараты диагностические;0f5313c579e2e1fd08587b648309fda3;756|840
Буферный промывающий раствор ИВД, автоматические/полуавтоматические системы;11900.00000000000;0%;Штука;Назначение: Для чистки и промывки системы биохимического анализа;21.20.23.110;Реагенты диагностические;df0d52a4a0df8d0f8e5b8f945c531f84;643
Щелочной раствор;11900.00000000000;0%;Штука;Назначение: Для чистки и промывки системы биохимического анализа;21.20.23.110;Реагенты диагностические;df0d52a4a0df8d0f8e5b8f945c531f84;643
Зефир;187.10000000000;Без НДС;Килограмм;Зефир глазированный: Нет;10.82.23.210;Зефир;4dbdeb3511fa8759546d98a117c24e0b;643
Джем;110.48000000000;Без НДС;Килограмм;Вид продукта по способу обработки: Стерилизованный;10.39.22.110;Джемы, желе фруктовые и ягодные;4dbdeb3511fa8759546d98a117c24e0b;643
Нить Полипропилен (моно), USP № 4/0, L=0.75м, игла 25мм, изгиб 1/2, колющая, одноигольная;121.55000000000;0%;Штука;"";21.20.24.120;Шовные материалы;515561af44a3597109794fe9359f3f9b;112
Планка Н-образная;291.03000000000;Без НДС;Погонный метр;"";24.10.21.129;Полуфабрикаты прямоугольного (кроме квадратного) поперечного сечения из нелегированной стали прочие;00c6648687ec41c3c9c10022d2a98efb;643
Вода питьевая;87.30000000000;20%;Кубический метр;"";36.00.11.000;Вода питьевая;9d20c60e9f32ac539f10f0fb7593bf06;643
Аппликаторы- средние;180.00000000000;Без НДС;Упаковка;"";32.50.11.190;Инструменты и приспособления стоматологические прочие;9ad5a31336e74a61722f87920d075e9f;156
Горох шлифованный;46.20000000000;Без НДС;Килограмм;Сорт, не ниже: Первый || Вид зерна: Колотое;01.11.75.110;Зерно гороха;0527021e3577f6c165eb549042608f61;643
Сыры рассольный (брынза);448.33130000000;20%;Килограмм;"";10.51.40.161;Сыры рассольные из коровьего молока без вкусовых наполнителей;b69334867b50013a1ab6fcb2b511437f;643
Контрольная сыворотка II для маркеров заболеваний сердца (PreciControl Cardiac II Elecsys, cobas e) Товарный знак – Roche;21275.22000000000;10%;Набор;"";21.20.23.110;Реагенты диагностические;3c008ed142a622b25daf53cfbafa663a;276
Перец обработанный;490.00000000000;Без НДС;Килограмм;Вид обработки: Молотый || Вид перца: Черный;10.84.2;Пряности обработанные;0bb303e3573be99f9587f97d1478ed2a;643
Глицерол;1883.00000000000;10%;Килограмм;"";20.41.10.120;Глицерин дистиллированный;88683fc90b2530fe98d9f25fa742f706;643
Бинты марлевые медицинские стерильные по ГОСТ 1172-93  Следующих типоразмеров: 7м х 14см;21.01000000000;Без НДС;Штука;Длина, метр*: 7 ± 0,3 || Материал: Медицинская отбеленная марля, соответствующая техническим требованиям ГОСТ 9412 || Поверхностная плотность марли для изготовления бинтов, гр./м2: не менее 36 (допускаемые отклонения должны быть не менее минус 5%) || Ширина, сантиметр*: 14 ± 1,0;21.20.24.131;Бинты марлевые медицинские;da8d863b9e1ba5b84a87596326e5ae89;643
Упаковка для стерилизации, одноразового использования;6081.92000000000;10%;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;e2e61da6a8a5ea4b82529e83479780be;643
Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;74.68000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;b3e9416f219bb8dd00af6658a6443a17;276
Кран, Объем заполнения 1,5 мл;330.02000000000;10%;Штука;Все дополнительные характеристики указаны в Технической части Документации об электронном аукционе: соответствие;32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;74875d24933440ef36b6df7c3af0b81f;484
Икра кабачковая фасованная;135.49000000000;20%;Килограмм;"";46.17.11.000;Услуги по оптовой торговле пищевыми продуктами за вознаграждение или на договорной основе;43b16b9dedb885b7e7853f2efa0f21f1;643
Перчатки резиновые общего назначения (кроме медицинских);39.31000000000;20%;Пара (2 шт.);Вид материала: Синтетический латекс || Тип рабочей поверхности: Рифленая || Для одноразового использования: Нет || Вид отделки внутренней поверхности: Напыление || Размер: L;22.19.60.119;Перчатки резиновые прочие;cd2daf11247969a9ce58bfa69c2a926d;156
Литературное чтение. 3 класс. В 2-х ч. Ч. 2. Климанова Л.Ф., Виноградская Л.А., Горецкий В.Г.;429.00000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Изобразительное искусство. Искусство в жизни человека. 6 класс. *. Неменская Л. А. / Под ред. Неменского Б. М.;485.10000000000;10%;Штука;"";58.11.11.000;Учебники печатные общеобразовательного назначения;7403de10a7d9337677da1cfdab364bbb;643
Поставка электрической энергии;8886.43000000000;20%;Мегаватт-час 1000 киловатт-часов;"";35.12.10.110;Услуги по передаче электроэнергии;97d0570a2f5c9ddd671e987dc026bfce;643
Анкер для крепления мягких тканей, нерассасывающийся. Шовная пуговица;42600.14000000000;Без НДС;Штука;Требования к функциональным, качественным и эксплуатационным характеристикам приобретаемого товара: В соответствии с приложением №2 к документации об электронном аукционе Описание объекта закупки;32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;2e1722aa2a1fc58129bd6194d0cf4bb9;380|276|756|840|826
Бананы;67.96000000000;Без НДС;Килограмм;Товарный класс, не ниже: Первый;01.22.12.000;Бананы;a573642b8af8498ad19d5c8a0d07bd39;218
Множественные виды Candida spp./ дрожжеподобные грибы определение изолята культуры ИВД, набор;32488.00000000000;10%;Набор;"";21.20.23.110;Реагенты диагностические;b84278948fa45ef99647b7ecb0c29728;840
Шприцы, иглы, катетеры, канюли и аналогичные инструменты;49.24000000000;Без НДС;Штука;"";32.50.13.110;Шприцы, иглы, катетеры, канюли и аналогичные инструменты;161b0af7059019d202d25026044ff1f9;276|458
Вирус гепатита В поверхностный антиген ИВД, набор, иммуноферментный анализ (ИФА);6053.66000000000;Без НДС;Набор;"";21.20.23.111;Препараты диагностические;ebd045d958bd6e4491b8e59591061a8a;643
Контейнер для сбора проб;5.80000000000;Без НДС;Штука;"";32.50.13.190;Инструменты и приспособления, применяемые в медицинских целях, прочие, не включенные в другие группировки;4649dd8b2d9435c22c824b60c6cc6b9a;112
График работы Цветность 1+1, формат А3,  плотность бумаги – 65 гр/м2. Вид бланка – по образцу заказчика. Количество листов в бланке 1 (для пищеблока);3.00000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;553f63c65a55b08c99e4ccce92b62e8f;643
Визуальный скрининг онкостоматологических заболеваний (Приложение №3 к приказу № 874-п МЗ СО от 07.08.2012). Формат А6, Цветность 1+0  Плотность бумаги – 65гр/м2. Вид бланка – по образцу заказчика;0.15000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;553f63c65a55b08c99e4ccce92b62e8f;643
Информированное добровольное согласие на проведение медицинского вмешательства на проведение профессиональной гигиены (для стоматологии). Цветность 1+0  Формат А5  Плотность бумаги –  65 гр/м2.  Вид бланка – по образцу заказчика. Количество листов в бланке 1;0.80000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;553f63c65a55b08c99e4ccce92b62e8f;643
Справка о временной нетрудоспособности студента, учащегося техникума, профессионально-технического училища, о болезни. Карантине и прочих причинах отсутствия ребёнка, посещающего школу, детское дошкольное учреждение(форма № 095/у, утв.Минздравом СССР от 04.10.80г. №1030). Бланк пронумерован дважды (контрольный талон к справке+справка) с № 0001/22-600/22 формата А4, Цветность 1+0  Плотность бумаги – 65гр/м2. Вид бланка – по образцу заказчика;1.00000000000;Без НДС;Штука;"";17.23.13.143;Бланки форм учетной и отчетной документации;553f63c65a55b08c99e4ccce92b62e8f;643
Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;557420.33000000000;Без НДС;Штука;"";32.50.50.190;Изделия медицинские, в том числе хирургические, прочие, не включенные в другие группировки;5cb5784e0cabb8152b123746d86752f0;756
Рыба лососевая мороженая (указать что филе доп параметр так как утверждено меню);549.00000000000;10%;Килограмм;"";10.20.13.110;Рыба пресноводная мороженая;72a634a7673e33a8ddfb3149b4010e89;643
КПБ 1,5 ДомВелл Бязь Отбеленка пл. 140+/-7 г/кв. м (1 наволочка 70х70);1040.00000000000;20%;Штука;"";13.92.12.114;Комплекты постельного белья из хлопчатобумажных тканей;71bd016dcedca47a9222a2c02ed4befb;643
